CharityRegistrationNumber,Name,StreetAddressLine1,StreetAddressLine2,StreetAddressSuburb,StreetAddressCity,StreetAddressPostcode,StreetAddressCountry,Latitude,Longitude
CC22496,Hills Community Church Trust,122 Aranui Road,, ,Mapua,7005,,-41.2490942,173.0921273
CC22529,Napier Community Child Care Centre,26 Campbell Street, ,Ahuriri,Napier,4110,,-39.4840142,176.8991402
CC22405,Nelson Community Organic Gardens Trust,1 Tantragee Road, ,The Brook,Nelson,7010,,-41.2943917,173.2990764
CC22499,Church Mobilization & Charitable Trust,6 Alnack Place, ,Torbay,Auckland,630,,-36.7029466,174.7332963
CC24531,Affinity Services Charitable Trust,650 Great South Road,300 Great South Road,Ellerslie,Auckland,1061,,-36.9012236,174.8064707
CC22064,Living Streets Aotearoa Incorporated,87 Ellice Street, ,Mount Victoria,Wellington,6011,,-41.3011888,174.7863897
CC21716,The General Church Trust Board,Level 4,123 Carlton Gore Road,Newmarket,Auckland,1023,,-36.8653899,174.7766623
CC22556,Cancer Society of New Zealand Auckland Northland Division Incorporated,DOMAIN LODGE,1-3 Boyle Crescent,Grafton,Auckland,1023,,-36.8626733,174.7700361
CC23097,"Dunedin Monthly Meeting Of The Religious Society Of Friends (Quakers) Yearly Meeting Of Aotearoa, Te Haahi Tuuhauwiri",15 Park Street, ,North Dunedin,Dunedin,9016,,-45.8628774,170.5091086
CC23773,Age Concern Kapiti Coast Incorporated,"Room 16, Kapiti Impact Hub",6 Tongariro Street, ,Paraparaumu 5032,5032,,-40.915788,175.010264
CC38452,The Friends Of Motu Matakohe/Limestone Island Society Incorporated,190 Beach Road, ,Onerahi,Whangarei,110,,-35.7751334,174.3629333
CC28557,Diabetes Christchurch Incorporated,21 Carlyle Street, ,Sydenham,Christchurch,8023,,-43.5412528,172.6393008
CC21688,The Lighthouse Christian Fellowship Trust,54 Cornfoot Street, ,Castlecliff,Whanganui,4501,,-39.9386147,174.9843248
CC21784,Petersgate Trust,29 Yaldhurst Road, ,Sockburn,Christchurch,8042,,-43.531115,172.5683836
CC21594,The Friends Of Holy Trinity Cathedral Incorporated,C/o Holy Trinity Cathedral,Corner Parnell Road And St Stephens Avenue,Parnell,Auckland,1151,,-36.8593513,174.7835789
CC21596,Kawau Volunteer Coastguard Incorporated,The Treasurer,Po Box 399, ,Warkworth,0941,,-36.397802,174.663876
CC24608,Full Gospel Business Men's Fellowship International (New Zealand),89 Church Street,Mosgiel 9024,Henderson,Mosgiel,9024,,-45.882252,170.3552635
CC41728,The Wright's Hill Fortress Restoration Society (Incorporated),34A View Road, ,Houghton Bay,Wellington,6023,,-41.3352935,174.7886774
CC22600,Wine Country Quilts,P O Box 196,, ,Waipukurau,4242,,-39.9953855,176.5564044
CC21606,The New Zealand Portrait Gallery Trust,"Shed 11, ",60 Lady Elizabeth Lane,Wellington Waterfront,Wellington,6011,,-41.2835838,174.778189
CC21611,Shear History Trust,12 Dixon Street,, ,Masterton,5810,,-40.949084,175.6647909
CC26638,Southland Kidney Society Incorporated,3 Kirkwood Lane,Invercargill 9810,Waverley,Invercargill,9810,,-46.4073028,168.3593859
CC25345,Little Shadow Incorporated,135 Wilton Road, ,Wilton,Wellington,6012,,-41.2680957,174.7590773
CC40376,The Royal Australian and New Zealand College of Radiologists Limited (New Zealand Branch),PO Box 5755,Lambton Quay, ,Wellington,6145,,-41.281966,174.7761138
CC21617,W G Johnston Charitable Trust,191 Queen Street,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC21619,Hazel Traynor Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21623,Holzer Family Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21631,Sybil Lane Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24703,Faith and Light Living Waters Community Nelson Incorporated,17 Aldinga Ave, ,Stoke,Nelson,7011,,-41.3110857,173.2248207
CC22536,Rotorua Gospel Broadcasting Charitable Trust,1215 Amohia Street,Rotorua 3010,Mangere,Rotorua,3010,,-38.1365974,176.2485972
CC22523,The Manawatu Community Law Centre,193 Broadway Avenue,Palmerston North 4410, ,Palmerston North,4410,,-40.352115,175.616994
CC31865,Southlife Community Church,17 Salford Street,RD 1,Orepuki,Riverton,9881,,-46.2817378,167.7401912
CC27331,Gisborne Volunteer Coastguard Association Incorporated,35 Esplanade, ,Kaiti,Gisborne,4010,,-38.6723551,178.0296848
CC24790,Te Hā o Hine-ahu-one Palmerston North Women’s Health Collective Incorporated,53 Waldegrave Street,, ,Palmerston North,4410,,-40.354831,175.6029163
CC21692,The Francis Moss Boord Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22394,Palmerston North Hospital Medical Trust,19 Parrs Road,RD 10,Bunnythorpe,Palmerston North,4470,,-40.2905505,175.6375498
CC22452,Ruby and Arthur Hingston Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC20364,The Colin Spratt Scholarship Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC26610,Balanced Foundation ,48 McFarlane Street, ,Mount Victoria,Wellington,6011,,-41.2917764,174.7904242
CC24784,Longmuir Trust,C/O NZ GUARDIAN TRUST,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC20935,Citizens Advice Bureau Dunedin Incorporated,155 Princes Street, ,Dunedin Central,Dunedin,9016,,-45.8767586,170.5023548
CC25251,Estate of Frederick James Brunskill,191 Queen Street,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC26028,The Lifebuoy Trust,C/O Perpetual Guardian ,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21912,The Frank and May Griffith Trust,C/O Perpetual Guardian ,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24637,Estate of Elizabeth Kennedy,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22437,The Arthur Button Trust Fund,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24825,Reformed Church of Silverstream,8 Blue Mountains Road, ,Pinehaven,Upper Hutt,5019,,-41.1514903,175.0143423
CC21814,The Graeme Maunsell Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22551,Estate of Montfort Trimble,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22613,Estate of Arthur Henry Wall,C/o NZ Guardian Trust,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC21775,Donald and Isabel Withers Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21635,The Kiwifruit Coast Life Guard Foundation,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22605,New Plymouth Injurysafe Trust,84 Liardet Street,New Plymouth 4310,Westown,New Plymouth,4310,,-39.0593247,174.0766055
CC22527,Otari-Wilton's Bush Trust,150 Wilton Road, ,Wilton,Wellington,6012,,-41.2678428,174.7577758
CC23099,The Religious Society Of Friends (Quakers) Yearly Meeting Of Aotearoa New Zealand,115 Mount Eden Road, ,Mount Eden,Auckland,1024,,-36.8695928,174.7599892
CC21610,Pioneer Womens Memorial Trust,C/- Mr J D Copland,36 Nicholson Road,No 7 R D,Gore,9777,,-46.0750917,168.8659892
CC25060,Aro Valley Community Council Inc,48 Aro Street, ,Aro Valley,Wellington,6021,,-41.2951059,174.7687776
CC22603,Cry For The World Foundation New Zealand,1 Rimu Street, ,Riccarton,Christchurch,8041,,-43.5293551,172.599543
CC31588,Canterbury Air Patrol Incorporated,39 Gibson Drive, ,Hornby,Christchurch,8042,,-43.5535336,172.5367931
CC20753,Citizens Advice Bureau North Canterbury Incorporated,209 High Street,, ,Rangiora,7400,,-43.3040557,172.5927986
CC40979,The Canterbury Historical Association (Incorporated),University Drive,University Of Canterbury,Ilam,Christchurch ,8140,,-43.5224836,172.5794354
CC24975,Rodney Neighbourhood Support Incorporated,1 Hamatana Road,, ,Snells Beach,0920,,-36.4207153,174.7237403
CC24806,The Fraser Trust Board,41 Pembroke Crescent, ,Glendowie,Auckland,1071,,-36.8636861,174.8633117
CC22472,Seniornet (Pakuranga) Incorporated,12 Ben Lomond Crescent, ,Pakuranga Heights,Auckland,2010,,-36.9143525,174.9008766
CC22488,Centre for New Zealand Music Trust,LEVEL 3,61 Abel Smith Street,Te Aro,Wellington,6011,,-41.296141,174.7733848
CC25283,The PIF Foundation,NO DETAILS PROVIDED,, ,NO DETAILS PROVIDED,,,-40.900557,174.885971
CC28730,The Gut Foundation,335 Lincoln Road,906 Colombo Street,Addington,Christchurch,8024,,-43.5424683,172.6134006
CC22692,Estate Herbert Ephraim Lonsdale,"Level 2, 22 Willeston Street",Public Trust Tower, ,Wellington,6011,,-41.2864564,174.7767067
CC26748,Southland Otago Axemens Centre,4 Thames Street,, ,Gore,9710,,-46.1129746,168.9276053
CC21725,The Evangelical Alliance Relief Fund,64C Stoddard Road, ,Mount Roskill,Auckland,1041,,-36.9062905,174.7298642
CC22541,Timaru Budget Advisory Trust,19 Beswick Street,Timaru 7910, ,Timaru,7910,,-44.3956892,171.2534513
CC25798,The Byrne/Thomas Memorial (School House) Scholarship Trust,41 Golf Avenue,"Level 13, 191 Queen Street",Otahuhu,Auckland,1062,,-36.9563058,174.8392335
CC25747,The Ben Gough Family Foundation,Level 4,48 Hereford Street,Christchurch Central,Christchurch,8013,,-43.5322943,172.6325587
CC22540,T.M. Hosking Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22503,E M & M H Stichbury Charitable Trust,C/O Perpetual Guardian ,"Level 13, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24903,Alexander Harold Watson Charitable Trust,C/O Perpetual Guardian ,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22699,The Ted and Mollie Carr Medical Travel Fund,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC26941,Vietnamese Buddhist Association of Auckland New Zealand Incorporated,321 Massey Road, ,Mangere East,Auckland,2024,,-36.9640701,174.8281685
CC22500,Whaiora Whanui Trust,394 Queen Street,Masterton 5810, ,Masterton,5810,,-40.9556308,175.6509532
CC24474,The Drug Free Ambassadors (NZ) Incorporated,7 Preston Avenue, ,Henderson,Auckland,610,,-36.8527798,174.6283316
CC24237,Reshiyth Charitable Trust,235 Papamoa Beach Road, ,Papamoa Beach,Papamoa,3118,,-37.6836638,176.2559714
CC24990,The Henry And William Williams Memorial Trust Incorporated,2 Bower Street, ,Napier South,Napier,4110,,-39.4944418,176.9165536
CC21915,Percy Asser and Mary Isabel Asser Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC30682,Nelson RSA Trust,44, Norwich Street,Stoke,Nelson,7011,,-41.3048184,173.2292306
CC22547,Arthur and Doris Aickin Charitable Trust,C/O Perpetual Guardian ,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC28631,Te Maori Cultural Centre Limited,61 A Guthrie Street, ,Waiwhetu,Lower Hutt,5010,,-41.2232724,174.921439
CC20751,Citizens Advice Bureau Whangarei Incorporated,69 Bank Street,, ,Whangarei,0110,,-35.7239319,174.319515
CC21927,The Canterbury English Speaking Union Trust,11 Scotston Avenue,PO Box 3020,St Albans,Christchurch,8052,,-43.5031375,172.6185604
CC22609,The Life Centre Trust Auckland,14 Normanby Road, ,Mount Eden,Auckland,1024,,-36.8709151,174.763414
CC22648,Sandringham Christian Family Trust Board,631 Sandringham Road, ,Sandringham,Auckland,1025,,-36.8944131,174.7350505
CC22733,Ashburton Safer Community Council Trust Board,255 Moore Street,Ashburton 7700, ,Ashburton,7700,,-43.907717,171.748056
CC31937,Waiwhetu Medical Group Limited,148 Whites Line East, ,Waiwhetu,Lower Hutt,5010,,-41.2240884,174.9214881
CC26147,Waiwhetu Te Kohanga Reo Charitable Trust,10 Puketapu Grove, ,Waiwhetu,Lower Hutt,5010,,-41.222972,174.9191908
CC31125,Te Aroha Hutt Valley Association Incorporated,148 Whites Line East, ,Waiwhetu,Lower Hutt,5010,,-41.2240884,174.9214881
CC25237,Eketāhuna Our Town Incorporated,32 Main Street,, ,Eketahuna,4900,,-40.6450954,175.7034635
CC30862,Tourism Industry New Zealand Trust,Level 2,125 Featherston Street,Wellington Central,Wellington,6140,,-41.2826528,174.7775732
CC21760,Grace Alison Craston Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22476,The VMD Collier Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21934,The Stella Evered Memorial Park Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22552,W A E & N L Lourie Charitable Trust,C/O Perpetual Guardian,"Level 13, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21721,Pakuranga Chinese Baptist Church,PO Box 51844,Pakuranga, ,Auckland,2140,,-36.912116,174.8708278
CC27455,Estate of George Sevicke Jones,191 Queen Street,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC22513,William Walter Dunsterville Scholarship Fund,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24954,The Win Skellerup Trust,C/O PERETUAL GUARDIAN  PO Box 1934,Shortland Street, ,Auckland,1140,,-36.8469641,174.7683487
CC22123,The Glanville Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC25945,Charles Rupert Stead Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC31930,Whangaroa Health Services Trust,180 Omaunu Road,RD 2, ,Kaeo,479,,-35.1093431,173.7645416
CC22633,The Canterbury Communications Trust,154 Madras Street, ,Christchurch Central,Christchurch,8011,,-43.5368729,172.6428255
CC24925,Pacific Information Advocacy and Support Services Trust (PIASS),586 Great South Road,Hunters Corner,Manukau,Auckland,2025,,-36.9802042,174.8778046
CC27188,The Auckland Women's Centre Incorporated,4 Warnock Street, ,Grey Lynn,Auckland,1021,,-36.8589362,174.7298255
CC37184,Auckland PHO Limited,LEVEL 4 UNIT D,210 Khyber Pass Road,Grafton,Auckland,1023,,-36.8652882,174.7679656
CC26778,The Pukekohe High School Childcare Centre Society Incorporated,18 John Street,, ,Pukekohe,2120,,-37.2075106,174.9049254
CC24840,New Zealand Esperanto Association Incorporated,NO DETAILS PROVIDED,, ,NO DETAILS PROVIDED,,,-40.900557,174.885971
CC23662,Archer Village Limited,166 Colombo Street, ,Sydenham,Christchurch,8023,,-43.5561424,172.6376703
CC22760,Flames Of Fire Incorporated,C/- ZERA VESSEUR,11A Lawrence Street, ,Te Kuiti,3910,,-38.3355162,175.1711683
CC25026,Mt Roskill Baptist Church,485 Richardson Road, ,Mount Roskill,Auckland,1041,,-36.9153947,174.7301552
CC24230,Christian Supply Chain Charitable Trust,1902 Cambridge Road,, ,Cambridge,3434,,-37.8900544,175.452766
CC31954,Te Wairoa - Iti Marae Komiti,36 Brassey Street,, ,Waverley,4510,,-39.7629115,174.625257
CC31920,Poverty Bay Charity Sheep Dog Trial Club Incorporated,612 Waimata Valley Road,Waimatā 4071,Te Hapara,Waimatā,4071,,-38.6515998,177.9979886
CC25202,The Liberty Ministries Trust,65 Wairaka Road,, ,Whakatane,3120,,-37.9514654,177.0026031
CC22474,Strive Rehabilitation @ Hawke's Bay Trust,501 Gloucester Street, ,Taradale,Napier,4112,,-39.5387674,176.8472934
CC24516,Clutha Fisheries Trust Board,PO Box 27,,,Twizel,7944,,-44.2614837,170.0876398
CC26876,Thames Small Gauge Railway Society Incorporated,405 Brown Street,Thames 3500, ,Thames,3500,,-37.1342665,175.5368053
CC24453,Arohanui Ki Te Tangata Marae,21 Puketapu Grove, ,Waiwhetu,Lower Hutt,5010,,-41.2237205,174.9202147
CC21750,Blackmount Community Pool Society Incorporated,1488 Blackmount-Redcliff Road,Blackmount,RD2,Otautau,9682,,-45.69675,167.6555452
CC26204,Linrose Village Limited,166 Colombo Street, ,Sydenham,Christchurch,8023,,-43.5561424,172.6376703
CC26550,Archer Care Facility Limited,166 Colombo Street, ,Sydenham,Christchurch,8023,,-43.5561424,172.6376703
CC31870,Business Life Investment Fund Limited,14 Normanby Road, ,Mount Eden,Auckland,1024,,-36.8709151,174.763414
CC22520,C.L.C Auckland Trust,14 Normanby Road, ,Mount Eden,Auckland,1024,,-36.8709151,174.763414
CC22748,Radio Dannevirke Incorporated,40 Denmark Street,, ,Dannevirke,4930,,-40.2105979,176.0992182
CC25231,Familial Trust,6 Wilsons Road South, ,Saint Martins,Christchurch,8022,,-43.5623529,172.6575552
CC22597,The Brian Johns Fellowship Trust,C/o NZ Guardian Trust,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC21815,The James Russell Lewis Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22821,The Eunice L. Chick Endowment Trust,C/O Perpetual Guardian ,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24966,The Edith C. Coan Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21715,John A. Jarrett Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21710,N H Taylor Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21717,E L & B M Robinson Charitable Trust,C/o Perpetual Guardian Trust,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22850,Obstetrical and Gynaecological Chair Endowment Fund,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC21731,The Lady Marion Davis Memorial (Hospitals) Foundation,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22238,"Pacific Child, Youth and Family Integrated Care Health Trust",351 The Parade, ,Island Bay,Wellington,6023,,-41.3426395,174.7706641
CC21831,The Youthtown Foundation,9 Argus Place,110 Mt Eden Road,Wairau Valley,Auckland,0627,,-36.7837301,174.7432717
CC21683,Totara Hospice ,140 Charles Prevost Drive, ,The Gardens,Auckland,2105,,-37.0040464,174.9176915
CC22057,The Neville Pountney Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC23850,Estate of William Elliot,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22465,The John and Poppy Stilson Endowment Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC23273,R.G. Bell Charitable Trust,C/O Perpetual Guardian ,"Level 13, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC22680,The Snowden-Watts Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC26842,Benjamin and Jane Murray Trust,C/o Perpetual Guardian,"Level 23, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24998,Estate of Arthur Leland Aickin,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
